sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version
65f9252aba1306ca8e361c9e040dd9001813d3a107413465c76000a072268fd4,test,Male,Medicine,Intern,GH,mcq,,These may cause pterygium except:,These may cause pterygium except:,"{""option1"": ""Viral infection"", ""option2"": ""pinguccula"", ""option3"": ""living in tropical area"", ""option4"": ""expoure to ultraviolet rays"", ""option5"": ""none of the above""}",option1,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
4085103cf3c24e1759d42189bbb892541224cc9b1017a65a53b86cc5b28509f9,test,Male,Medicine,Intern,GH,mcq,,Most common organism in purulent conjuntivits is:,Most common organism in purulent conjuntivits is:,"{""option1"": ""pneumococci"", ""option2"": ""strepococci"", ""option3"": ""gonococci"", ""option4"": ""Herpes simplex virus"", ""option5"": ""rotavirus""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
7f2e059c55a7253c2b6530d47c5196f58fd888653551ec24a25966439b871dd2,test,Male,Medicine,Intern,GH,mcq,,Topical steroids are contraindicated in a case of viral corneal ulcer for fear of,Topical steroids are contraindicated in a case of viral corneal ulcer for fear of,"{""option1"": ""secondary glaucoma"", ""option2"": ""cortical ctaract"", ""option3"": ""corneal perfooration"", ""option4"": ""secondary viral infection"", ""option5"": ""all of the above""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
4879bb3c3c7c7c604cd614b3547c0d9c42ac1ab8c19e4b6325caea6ef7d946fc,test,Male,Medicine,Intern,GH,mcq,,Patching of the eye is contraindicated in,Patching of the eye is contraindicated in,"{""option1"": ""corneal abraion"", ""option2"": ""bacteria corneal ulcer"", ""option3"": ""mucopurulent conjunctivitis"", ""option4"": ""after glaucoma surgery"", ""option5"": ""correction of  strabismus""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
fe90853de0524b9e5f97c5a173177d6cc6eb145dc011ac86933e5473969ebdda,test,Male,Medicine,Intern,GH,mcq,,The colour of fluorescein staining in corneal ulcer is,The colour of fluorescein staining in corneal ulcer is,"{""option1"": ""red"", ""option2"": "". green"", ""option3"": ""yellow"", ""option4"": ""blue"", ""option5"": ""royal blue""}",option2,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
fa27bb942ca64128861bff73391022505ddaba70915bd9253e985b42cb32e0ad,test,Male,Medicine,Intern,GH,mcq,,One of the following does not cause leukocoira,One of the following does not cause leukocoira,"{""option1"": ""retinitis pigmentosa"", ""option2"": ""cataract"", ""option3"": ""retinoblastoma"", ""option4"": ""old total retinal detachment"", ""option5"": ""none of the above""}",option1,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
cb76cd2f83a817f22825813882d410bea2d24cbb894689c0907cddc393328561,test,Male,Medicine,Intern,GH,mcq,,"The following are used in the treatment of open-angle glaucoma, except

","The following are used in the treatment of open-angle glaucoma, except

","{""option1"": ""steroid"", ""option2"": ""parasympathomimetics"", ""option3"": ""beta blockers"", ""option4"": ""alpha agonists"", ""option5"": ""none of the above""}",option1,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
79f5fa791ec23738ac1d8a8b5e95cab2547093e1c710df703b73bdc2b7770dfe,test,Male,Medicine,Intern,GH,mcq,,The longest-acting cycloplegic is,The longest-acting cycloplegic is,"{""option1"": ""Cyclopentholate"", ""option2"": ""Atropine"", ""option3"": ""Tropicamide"", ""option4"": ""Scopolamide"", ""option5"": ""homatropine""}",option2,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
b52238ea74d7b11c65fdb90a75736c10b303431805aa17d5426e52c9d1d984c9,test,Male,Medicine,Intern,GH,mcq,,Voissus ring,Voissus ring,"{""option1"": ""a circular brownish pigment following blunt injury to eye"", ""option2"": ""is found on the retina"", ""option3"": ""is found on the cornea"", ""option4"": ""is found in the anterior chamber"", ""option5"": ""Does not contain melanin pigment""}",option1,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
0f5c2823e7709bda8dc85aa86dae0afd98add81b2b2b0f0747ad3ac794e339a3,test,Male,Medicine,Intern,GH,mcq,,The uveal tract contains,The uveal tract contains,"{""option1"": ""Cornea"", ""option2"": ""Sclera"", ""option3"": ""Choroid"", ""option4"": ""Anterior Chamber."", ""option5"": ""NONE OF THE ABOVE""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
8b7a03f28cc1584b919093673dea63cd15d7107301f65d31b95da8794a5fea86,test,Male,Medicine,Intern,GH,mcq,,Intermediate uveitis affects the ,Intermediate uveitis affects the ,"{""option1"": ""sclera"", ""option2"": ""cornea"", ""option3"": ""vitreous"", ""option4"": ""retina"", ""option5"": ""iris""}",option4,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
a781591bedba83f26e2eebf2134904d053b90d569619a291e45d6e0fbb418173,test,Male,Medicine,Licensed Professional,MW,mcq,,"The earliest feature of anterior uveitis includes:   
","The earliest feature of anterior uveitis includes:  
","{""option1"": ""Keratic precipitates"", ""option2"": ""Hypopyon"", ""option3"": ""Posterior synechiae"", ""option4"": ""Aqueous flare"", ""option5"": ""n/a""}",option4,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
b537909a52b1e334007956a64e20cf8a33e228057b955872fe8455c37c95362a,test,Male,Medicine,Licensed Professional,MW,mcq,,"Aqueous humour is formed by: 
 
","Aqueous humour is formed by: 
 
","{""option1"": ""Epithelium of ciliary body"", ""option2"": ""Posterior surface of iris"", ""option3"": ""Lens"", ""option4"": ""Pars plana"", ""option5"": ""n/a""}",option1,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
079e0a101af64630fa197a8cfeb94e85f8be95bd9f8d61bfbfcb537b15b45005,test,Male,Medicine,Licensed Professional,MW,mcq,,"Koeppe’s nodules are found in: 
 
 
 
 
","Koeppe’s nodules are found in: 
 
 
 
 
","{""option1"": ""Cornea"", ""option2"": ""Sclera"", ""option3"": ""Iris"", ""option4"": ""Conjunctiva"", ""option5"": ""n/a""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
3ab6ef50a9986d6b27a3f02fb42689c77b36436d3d15ee43ca48a77a51e353d1,test,Male,Medicine,Licensed Professional,MW,mcq,,"In anterior uveitis the pupil is generally: 
 
","In anterior uveitis the pupil is generally: 
 
","{""option1"": ""Of normal size"", ""option2"": ""Constricted"", ""option3"": ""Dilated"", ""option4"": ""n/a"", ""option5"": ""n/a""}",option2,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
81f600cad7a52e1782d6221f491e358680deb43ff28cfd1a755eb056effe2d84,test,Male,Medicine,Licensed Professional,MW,mcq,,"One of the earliest features of anterior uveitis includes:  
","One of the earliest features of anterior uveitis includes: 
","{""option1"": ""Keratic precipitates"", ""option2"": ""Hypopyon"", ""option3"": ""Posterior synechiae"", ""option4"": ""Aqueous flare"", ""option5"": ""n/a""}",option4,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
444b73ad29ea0986f0342788cdebde98cca1152bb64afb2196756f04c8738355,test,Male,Medicine,Licensed Professional,MW,mcq,,"All of the following are part of uvea except:  
","All of the following are part of uvea except: 
","{""option1"": ""Pars plicata"", ""option2"": ""Pars plana"", ""option3"": ""Choroid"", ""option4"": ""Schwalbe\u2019s line"", ""option5"": ""n/a""}",option4,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
016547ece6306a1c307371b6600aab38742c4bc342ff99da40cec8cef11f71cc,test,Male,Medicine,Licensed Professional,MW,mcq,,"Proptosis is present in the following condition except:  
","Proptosis is present in the following condition except: 
","{""option1"": ""Horner's syndrome"", ""option2"": ""Orbital cellulitis"", ""option3"": ""Thyroid ophthalmopathy"", ""option4"": ""Cavernous sinus thrombosis"", ""option5"": ""n/a""}",option1,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
71259b0f2d0fb6002c0951bdcf1070c638f004df10c4be152a099ce978ea5868,test,Male,Medicine,Licensed Professional,MW,mcq,,"The commonest cause of unilateral exophthalmos is:  
","The commonest cause of unilateral exophthalmos is: 
","{""option1"": ""Thyroid eye disease"", ""option2"": ""Lacrimal gland tumour"", ""option3"": ""Orbital cellulitis"", ""option4"": ""Cavernous sinus thrombosis"", ""option5"": ""n/a""}",option1,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
d585fe0c9d773e1b895f63257092f80e94dd52f24b5b7406e7a565a07d11e45f,test,Male,Medicine,Licensed Professional,MW,mcq,,"The most important symptom differentiating orbital cellulitis from panophthalmitis is: 
 

 
 
","The most important symptom differentiating orbital cellulitis from panophthalmitis is: 
 

 
 
","{""option1"": ""Vision"", ""option2"": ""Pain"", ""option3"": ""Redness"", ""option4"": ""Swelling"", ""option5"": ""n/a""}",option1,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
d2b689e8441813d14ae619ba1f4c5f989dc49fd0a7713159944220e1049dc635,test,Male,Medicine,Licensed Professional,MW,mcq,,"Lagophthalmos can occur in all of the following except; 
 
","Lagophthalmos can occur in all of the following except; 
 
","{""option1"": ""7th cranial nerve paralysis"", ""option2"": ""5th cranial nerve paralysis"", ""option3"": ""Thyrotoxic exophthalmos"", ""option4"": ""Symblepharon"", ""option5"": ""n/a""}",option2,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
ada382d544588d7bde46148783253db487349260be7db97c80eae7577374aa0f,test,Male,Medicine,Licensed Professional,MW,mcq,,"Evisceration is: 
","Evisceration is: 
","{""option1"": ""Excision of the entire eyeball"", ""option2"": ""Excision of all the inner contents of the eyeball including the uveal tissue"", ""option3"": ""Photocoagulation of the retina"", ""option4"": ""Removal of orbit contents"", ""option5"": ""n/a""}",option2,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
ff9018a0a216d5a713081c882a014f9c8145c38bbeea95b52fc32264e648e54a,test,Male,Medicine,Licensed Professional,MW,mcq,,"Most common cause of adult unilateral proptosis 
 
","Most common cause of adult unilateral proptosis 
 
","{""option1"": ""Thyroid orbitopathy"", ""option2"": ""Metastasis"", ""option3"": ""Lymphoma"", ""option4"": ""Meningioma"", ""option5"": ""n/a""}",option1,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
160216104624fca7258cd00dd35e5dd7a8d555c336a8df8ba46065dcfe7dc97d,test,Male,Medicine,Licensed Professional,MW,mcq,,"3 months old infant with watering lacrimal sac on pressing causes regurgitation of mucopus material. What is the appropriate treatment? 
 
","3 months old infant with watering lacrimal sac on pressing causes regurgitation of mucopus material. What is the appropriate treatment? 
 
","{""option1"": ""Dacryocystorhinostomy"", ""option2"": ""Probing"", ""option3"": ""Probing with syringing"", ""option4"": ""Massage with antibiotics up to age of 6 months"", ""option5"": ""Dacryocystectomy""}",option4,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
6e38d1b334a0a8027ab74e10fec0864f3039d8ab546107bebc87c5c8235900fb,test,Male,Medicine,Licensed Professional,MW,mcq,,"Schirmer’s test is used for diagnosing: 
","Schirmer’s test is used for diagnosing: 
","{""option1"": ""Dry eye"", ""option2"": ""Infective keratitis"", ""option3"": ""Watering eyes"", ""option4"": ""Horner\u2019s syndrome"", ""option5"": ""n/a""}",option1,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
f94bb8dcbb1a45de88a0472dfcc12757208b372c13199afa9e5f175fac8cf365,test,Male,Medicine,Licensed Professional,MW,mcq,,"In DCR, the opening is made at: 
","In DCR, the opening is made at: 
","{""option1"": ""Superior meatus"", ""option2"": ""Middle meatus"", ""option3"": ""Inferior meatus"", ""option4"": ""n/a"", ""option5"": ""n/a""}",option2,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
a9f00bf56cf65deed9bcba923a0b99e9627d9c4a757e30b07b14e486c15ad689,test,Male,Medicine,Licensed Professional,MW,mcq,,"Commonest cause of posterior staphyloma is: 
 
 
","Commonest cause of posterior staphyloma is: 
 
 
","{""option1"": ""Glaucoma"", ""option2"": ""Retinal detachment"", ""option3"": ""Iridocyclitis"", ""option4"": ""High myopia"", ""option5"": ""n/a""}",option4,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
cbb0885fda00d5387455d4acff91e120be6dfcb47533acabe1f8e71a9d72b145,test,Male,Medicine,Licensed Professional,MW,mcq,,"Ptosis and mydriasis are seen in: 
","Ptosis and mydriasis are seen in: 
","{""option1"": ""Facial palsy"", ""option2"": ""Peripheral neuritis"", ""option3"": ""Oculomotor palsy"", ""option4"": ""Sympathetic palsy"", ""option5"": ""n/a""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
0af2020c568c61e3e6b07537eb3a45cf6cd64296ca4dbb5e46ac0a7ca80a08f8,test,Male,Medicine,Licensed Professional,MW,mcq,,"A 30 years old male presents with a history of injury to the eye with a leaf 5 days ago and pain, photophobia and redness of the eye for 2 days. What would be the most likely pathology? 
","A 30 years old male presents with a history of injury to the eye with a leaf 5 days ago and pain, photophobia and redness of the eye for 2 days. What would be the most likely pathology? 
","{""option1"": ""Anterior uveitis"", ""option2"": ""Conjunctivitis"", ""option3"": ""Fungal corneal ulcer"", ""option4"": ""Corneal laceration"", ""option5"": ""n/a""}",option3,,Ophthalmology,No,0.0,1.0,1.0,expert,1.0,,0.0,,,,,,,v3
6bea8035f26d511631c38e9a314d717deffa1f5b664edbc9181ea47a63d262fc,test,Male,Medicine,Licensed Professional,MW,mcq,,"Most of the thickness of cornea is formed by: 
 
","Most of the thickness of cornea is formed by: 
 
","{""option1"": ""Epithelial layer"", ""option2"": ""Substantia propria"", ""option3"": ""Descemet's membrane"", ""option4"": ""Endothelium"", ""option5"": ""n/a""}",option2,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
977d276e32a3b1781bf0a8b258759474d603b4a3f96450a50db69341e98a9d5a,test,Male,Medicine,Licensed Professional,MW,mcq,,"Ciliary injection is not seen in: 
","Ciliary injection is not seen in: 
","{""option1"": ""Herpetic keratitis"", ""option2"": ""Bacterial ulcer"", ""option3"": ""Chronic iridocyclitis"", ""option4"": ""Catarrhal conjunctivitis"", ""option5"": ""n/a""}",option4,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
a56e267b6911480c26700f6d654ae46f039072e664859098082f554baf2c02e7,test,Male,Medicine,Licensed Professional,MW,mcq,,"Cornea is supplied by nerve fibers derived from: 
","Cornea is supplied by nerve fibers derived from: 
","{""option1"": ""Trochlear nerve"", ""option2"": ""Optic nerve"", ""option3"": ""Trigeminal nerve"", ""option4"": ""Oculomotor nerve"", ""option5"": ""n/a""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
ea47f9ffa76b2f0af103337fd63b791f20f4c90d781b1879300dc74ddb5da24d,test,Male,Medicine,Licensed Professional,MW,mcq,,"Intercalary staphyloma is a type of: 
","Intercalary staphyloma is a type of: 
","{""option1"": ""Equatorial staphyloma"", ""option2"": ""Posterior staphyloma"", ""option3"": ""Scleral staphyloma"", ""option4"": ""Anterior staphyloma"", ""option5"": ""n/a""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
87fe41461ce8ff30d9d846775e8eae67d9a50d1559f07d3c7e5d2b3ba97cd64c,test,Male,Medicine,Licensed Professional,MW,mcq,,Fleischer ring is found in: ,Fleischer ring is found in: ,"{""option1"": ""Keratoconus"", ""option2"": ""Chalcosis"", ""option3"": ""Argyrosis"", ""option4"": ""Buphthalmos"", ""option5"": ""None of the above""}",option1,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
ddbccdc3aa4a6cc39fb95af0bde064ba8ec8390e81b98c28c18c7227a882da8a,test,Male,Medicine,Licensed Professional,MW,mcq,,"Irrespective of the etiology of a corneal ulcer, the drug always indicated is: ","Irrespective of the etiology of a corneal ulcer, the drug always indicated is: ","{""option1"": ""Corticosteroid"", ""option2"": ""Atropine"", ""option3"": ""Antibiotics"", ""option4"": ""Antifungal"", ""option5"": ""n/a""}",option2,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
e5a1a7c56a19b5acffdac3856940a00a9cb6da67f5b88e76e5080795f1f0d3ce,test,Male,Medicine,Licensed Professional,MW,mcq,,"The commonest cause of hypopyon corneal ulcer is: 
","The commonest cause of hypopyon corneal ulcer is: 
","{""option1"": ""Moraxella"", ""option2"": ""Gonococcus"", ""option3"": ""Pneumococcus"", ""option4"": ""Staphylococcus"", ""option5"": ""n/a""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
c087b244c673bf6c6e6e03129620419c313ccee503696ac07d2739f64f9866dc,test,Male,Medicine,Licensed Professional,MW,mcq,,"Severe congenital ptosis with no levator function can be treated by: 
","Severe congenital ptosis with no levator function can be treated by: 
","{""option1"": ""Levator resection from skin side"", ""option2"": ""Levator resection from conjunctival side"", ""option3"": ""Fascia lata sling operation"", ""option4"": ""Fasanella servat operation"", ""option5"": ""n/a""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
376944d2d51460e1426315d61bc5de8c9ce9776252b6219b0fba482a0ed967ce,test,Male,Medicine,Licensed Professional,MW,mcq,,"Ptosis in Horner's syndrome, is due to paralysis of: 
","Ptosis in Horner's syndrome, is due to paralysis of: 
","{""option1"": ""Riolan's muscle"", ""option2"": ""Horner's muscle"", ""option3"": ""Muller's muscle"", ""option4"": ""The levator palpebral muscle"", ""option5"": ""Orbicularis oculi muscle""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
a822ec6b3b4b848f6152ced61bed183301bb0828d75ca64d7d5f0a291d5c679b,test,Male,Medicine,Licensed Professional,MW,mcq,,"In vernal catarrh, the characteristic cells are: ","In vernal catarrh, the characteristic cells are: ","{""option1"": ""Macrophage"", ""option2"": ""Eosinophils"", ""option3"": ""Neutrophils"", ""option4"": ""Epitheloid cells"", ""option5"": ""n/a""}",option2,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
cbf28c77fbec55e1f87ae9a7e6ce47f354097fd81735c053f678367bd8dfc60d,test,Male,Medicine,Licensed Professional,MW,mcq,,"Blood vessels in a trachomatous pannus lie: 
","Blood vessels in a trachomatous pannus lie: 
","{""option1"": ""Beneath the Descemet's membrane."", ""option2"": ""In the substantia propria."", ""option3"": ""Between Bowman's membrane & substantia propria."", ""option4"": ""Between Bowman's membrane & Epithelium"", ""option5"": ""n/a""}",option4,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
bcd0ef8130d7f0e700fd924452c59f8605643cb362ac91ba165c28d74f9e2f65,test,Male,Medicine,Licensed Professional,MW,mcq,,Deep leucoma is best treated by: ,Deep leucoma is best treated by: ,"{""option1"": ""Tattooing"", ""option2"": ""Lamellar keratoplasty"", ""option3"": ""Keratectomy"", ""option4"": ""Penetrating keratoplasty"", ""option5"": ""n/a""}",option4,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
348db1db6f0017418f180e249dc07bba7f2b5687a7fad775ad4a32cdd5e3f104,test,Male,Medicine,Licensed Professional,MW,mcq,,Chalazion is a chronic inflammatory granuloma of ,Chalazion is a chronic inflammatory granuloma of ,"{""option1"": ""Meibomian gland"", ""option2"": ""Zies\u2019s gland"", ""option3"": ""Sweat gland"", ""option4"": ""Wolfring\u2019s gland"", ""option5"": ""n/a""}",option1,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
270a239e30403227db36312e4b6a55f36b0af7dfcf2e1e920b2b934b4e39a43c,test,Male,Medicine,Licensed Professional,MW,mcq,,Organisms causing angular conjunctivitis are: ,Organisms causing angular conjunctivitis are: ,"{""option1"": ""Moraxella Axenfeld bacilli"", ""option2"": ""Pneumococci"", ""option3"": ""Gonococci"", ""option4"": ""Adenovirus"", ""option5"": ""n/a""}",option1,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
5710b371fe943701d5d3b87b0227ae0ee972d491f7d08002eae481d6fb179846,test,Male,Medicine,Licensed Professional,MW,mcq,,Advanced keratoconus is least to be corrected when treated by: ,Advanced keratoconus is least to be corrected when treated by: ,"{""option1"": ""Hard contact Lens,"", ""option2"": ""Rigid gas permeable (RGP) contact lens"", ""option3"": ""Spectacles."", ""option4"": ""Keratoplasty."", ""option5"": ""n/a""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
47ca19ea64ae5971d1f87c618f18e06acc1d342b139c7bfb52bd744967691d4f,test,Male,Medicine,Licensed Professional,MW,mcq,,"Bacteria, which can attack normal corneal epithelium: 
","Bacteria, which can attack normal corneal epithelium: 
","{""option1"": ""Neisseria gonorrhea."", ""option2"": ""Staphylococcal epidermidis"", ""option3"": ""Moraxella lacunata."", ""option4"": ""Staphylococcal aureus"", ""option5"": ""n/a""}",option1,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
e1832dec8806b8008b2a89210c2fd636c542e2e9f609a7e823790f4f7603dffb,test,Male,Medicine,Licensed Professional,MW,mcq,,"Herpes simplex keratitis is characterized by: 
","Herpes simplex keratitis is characterized by: 
","{""option1"": ""Presence of pus in the anterior chamber"", ""option2"": ""No tendency to recurrence"", ""option3"": ""Corneal hyposthesia"", ""option4"": ""Tendency to perforate"", ""option5"": ""n/a""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
13b0dcb6856a1ba56632d84162ccf5ae3fd5d75d7d30b7692358eaf6856e6b18,test,Male,Medicine,Licensed Professional,MW,mcq,,"Herpes simplex keratitis is characterized by: 
a. 
b.  
c.  
d. 
","Herpes simplex keratitis is characterized by: 
a. 
b. 
c. 
d. 
","{""option1"": ""Presence of pus in the anterior chamber"", ""option2"": ""No tendency to recurrence"", ""option3"": ""Corneal hyposthesia"", ""option4"": ""Tendency to perforate"", ""option5"": ""n/a""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
1379e530ce50d14c33da471b8508770800dd3d969a2c50086858b6f54cc6efd5,test,Male,Medicine,Licensed Professional,MW,mcq,,"The effective treatment of dendritic ulcer of the cornea is: 

","The effective treatment of dendritic ulcer of the cornea is: 

","{""option1"": ""Surface anesthesia"", ""option2"": ""Local corticosteroids"", ""option3"": ""Systemic corticosteroids"", ""option4"": ""Acyclovir ointment"", ""option5"": ""n/a""}",option4,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
b4d5ac70ea908c7550cefc2e572ecc05520d47a86011cb941d7d28cb0d50d368,test,Male,Medicine,Licensed Professional,MW,mcq,,The sure diagnostic sign of corneal ulcer is,The sure diagnostic sign of corneal ulcer is,"{""option1"": ""Ciliary injection"", ""option2"": ""Blepharospasm"", ""option3"": ""Miosis"", ""option4"": ""Positive fluorescein test"", ""option5"": ""n/a""}",option4,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
47b6ce3c3c677f2dc8c85e8a62329f3827280ff4b186b6b3cbba8b7c2dd94cbc,test,Male,Medicine,Licensed Professional,MW,mcq,,"Fifth nerve palsy could cause: 
","Fifth nerve palsy could cause: 
","{""option1"": ""Ptosis"", ""option2"": ""Proptosis"", ""option3"": ""Neuropathic keratopathy"", ""option4"": ""Lagophthalmos"", ""option5"": ""n/a""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
f122d8911203e3d3a00fe0803dd6c05883ee66355b4a65f75a23a678c9fb225c,test,Male,Medicine,Licensed Professional,MW,mcq,,"A female patient 18 years old, who is contact lens wearer since two years, is complaining of redness, lacrimation and foreign body sensation of both eyes. On examination, visual acuity was 6/6 with negative fluorescein test. The expected diagnosis can be: ","A female patient 18 years old, who is contact lens wearer since two years, is complaining of redness, lacrimation and foreign body sensation of both eyes. On examination, visual acuity was 6/6 with negative fluorescein test. The expected diagnosis can be: ","{""option1"": ""Acute anterior uveitis"", ""option2"": ""Giant papillary conjunctivitis."", ""option3"": ""Bacterial corneal ulcer."", ""option4"": ""Acute congestive glaucoma"", ""option5"": ""n/a""}",option2,,Ophthalmology,No,0.0,1.0,1.0,expert,1.0,,0.0,,,,,,,v3
0986319a5f675acc683f8cced1546210bde484c7d66676c32eada46c3691903e,test,Male,Medicine,Licensed Professional,MW,mcq,,"In trachoma the patient is infectious when there is: 
","In trachoma the patient is infectious when there is: 
","{""option1"": ""Arlt's line"", ""option2"": ""Herbert's pits"", ""option3"": ""Post-trachomatous concretions."", ""option4"": ""Follicles and papillae in the palpebral conjunctiva"", ""option5"": ""n/a""}",option4,,Ophthalmology,Yes,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
6a199c3f5605408b5f055a437961e180d7db8eba2c766cf37b6ccfbc269128b0,test,Male,Medicine,Licensed Professional,MW,mcq,,"A painful, tender, non itchy localized redness of the conjunctiva can be due to: ","A painful, tender, non itchy localized redness of the conjunctiva can be due to: ","{""option1"": ""Bulbar spring catarrh."", ""option2"": ""Episcleritis."", ""option3"": ""Vascular pterygium."", ""option4"": ""Phlyctenular conjunctivitis."", ""option5"": ""n/a""}",option2,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
81f9f8ef78d769a27c4ec0eef8a97aa4a494c1eb722134acc4d6d67417f12db5,test,Male,Medicine,Licensed Professional,MW,mcq,,"Tranta's spots are noticed in cases of: 
a. 
b. 
c. 
d.  
","Tranta's spots are noticed in cases of: 
a. 
b. 
c. 
d. 
","{""option1"": ""Active trachoma"", ""option2"": ""Bulbar spring catarrh"", ""option3"": ""Corneal phlycten"", ""option4"": ""Vitamin A deficiency"", ""option5"": ""n/a""}",option2,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
27d4685d4e2338ed28bf263addfc9b93723c6b9bd8ad8fd02ed94a0f3055470e,test,Male,Medicine,Licensed Professional,MW,mcq,,"A patient complains of maceration of skin of the lids and conjunctiva redness at the inner and outer canthi. Conjunctival swab is expected to show: 
","A patient complains of maceration of skin of the lids and conjunctiva redness at the inner and outer canthi. Conjunctival swab is expected to show: 
","{""option1"": ""Slaphylococcus aureus"", ""option2"": ""Streptococcus viridans"", ""option3"": ""Streptococcus pneumonae"", ""option4"": ""Morax- Axenfeld diplobacilli"", ""option5"": ""n/a""}",option4,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
